id,name,photo,type,reason,team_name
153434,W. Fish,https://media.api-sports.io/football/players/153434.png,Missing Fixture,Ankle Injury,Manchester United
288006,R. Hojlund,https://media.api-sports.io/football/players/288006.png,Missing Fixture,Muscle Injury,Manchester United
37145,T. Malacia,https://media.api-sports.io/football/players/37145.png,Missing Fixture,Knee Injury,Manchester United
891,L. Shaw,https://media.api-sports.io/football/players/891.png,Missing Fixture,Health problems,Manchester United
342970,L. Yoro,https://media.api-sports.io/football/players/342970.png,Missing Fixture,Ankle Injury,Manchester United
889,V. Lindelof,https://media.api-sports.io/football/players/889.png,Questionable,Injury,Manchester United
126791,N. Broadhead,https://media.api-sports.io/football/players/126791.png,Missing Fixture,Thigh Injury,Ipswich
138836,H. Clarke,https://media.api-sports.io/football/players/138836.png,Missing Fixture,Achilles Tendon Injury,Ipswich
20167,J. Donacien,https://media.api-sports.io/football/players/20167.png,Missing Fixture,Groin Injury,Ipswich
8794,G. Hirst,https://media.api-sports.io/football/players/8794.png,Missing Fixture,Knee Injury,Ipswich
326763,C. Humphreys,https://media.api-sports.io/football/players/326763.png,Questionable,Injury,Ipswich
334729,B. Clark,https://media.api-sports.io/football/players/334729.png,Missing Fixture,Back Injury,Liverpool
1117,K. Tierney,https://media.api-sports.io/football/players/1117.png,Missing Fixture,Muscle Injury,Arsenal
2597,T. Tomiyasu,https://media.api-sports.io/football/players/2597.png,Missing Fixture,Knee Injury,Arsenal
41725,F. Vieira,https://media.api-sports.io/football/players/41725.png,Questionable,Groin Injury,Arsenal
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
130,N. Semedo,https://media.api-sports.io/football/players/130.png,Missing Fixture,Red Card,Wolves
330412,Chermiti,https://media.api-sports.io/football/players/330412.png,Missing Fixture,Ankle Injury,Everton
18758,S. Coleman,https://media.api-sports.io/football/players/18758.png,Missing Fixture,Calf Injury,Everton
895,J. Garner,https://media.api-sports.io/football/players/895.png,Missing Fixture,Calf Injury,Everton
138417,N. Patterson,https://media.api-sports.io/football/players/138417.png,Missing Fixture,Thigh Injury,Everton
17661,J. Branthwaite,https://media.api-sports.io/football/players/17661.png,Questionable,Groin Injury,Everton
70747,J. Enciso,https://media.api-sports.io/football/players/70747.png,Missing Fixture,Knee Injury,Brighton
18973,S. March,https://media.api-sports.io/football/players/18973.png,Missing Fixture,Knee Injury,Brighton
129058,B. Verbruggen,https://media.api-sports.io/football/players/129058.png,Missing Fixture,Injury,Brighton
46731,P. Estupinan,https://media.api-sports.io/football/players/46731.png,Questionable,Ankle Injury,Brighton
129643,E. Ferguson,https://media.api-sports.io/football/players/129643.png,Questionable,Ankle Injury,Brighton
138815,T. Lamptey,https://media.api-sports.io/football/players/138815.png,Questionable,Injury,Brighton
38734,S. Botman,https://media.api-sports.io/football/players/38734.png,Missing Fixture,Knee Injury,Newcastle
18894,J. Lascelles,https://media.api-sports.io/football/players/18894.png,Missing Fixture,Knee Injury,Newcastle
328105,L. Miley,https://media.api-sports.io/football/players/328105.png,Missing Fixture,Back Injury,Newcastle
31146,S. Tonali,https://media.api-sports.io/football/players/31146.png,Missing Fixture,Suspended,Newcastle
2939,C. Wilson,https://media.api-sports.io/football/players/2939.png,Missing Fixture,Back Injury,Newcastle
105971,G. Bazunu,https://media.api-sports.io/football/players/105971.png,Missing Fixture,Achilles Tendon Injury,Southampton
295,A. Lallana,https://media.api-sports.io/football/players/295.png,Questionable,Injury,Southampton
45078,R. Stewart,https://media.api-sports.io/football/players/45078.png,Questionable,Injury,Southampton
199837,K. Sulemana,https://media.api-sports.io/football/players/199837.png,Questionable,Ankle Injury,Southampton
1150,T. Adams,https://media.api-sports.io/football/players/1150.png,Missing Fixture,Back Injury,Bournemouth
18870,D. Brooks,https://media.api-sports.io/football/players/18870.png,Missing Fixture,Shoulder Injury,Bournemouth
47499,E. Unal,https://media.api-sports.io/football/players/47499.png,Missing Fixture,Ankle Injury,Bournemouth
2869,E. Alvarez,https://media.api-sports.io/football/players/2869.png,Missing Fixture,Thigh Injury,West Ham
1904,B. Kamara,https://media.api-sports.io/football/players/1904.png,Missing Fixture,Knee Injury,Aston Villa
19179,T. Mings,https://media.api-sports.io/football/players/19179.png,Missing Fixture,Knee Injury,Aston Villa
19362,J. Dasilva,https://media.api-sports.io/football/players/19362.png,Missing Fixture,Knee Injury,Brentford
19346,R. Henry,https://media.api-sports.io/football/players/19346.png,Missing Fixture,Knee Injury,Brentford
44871,A. Hickey,https://media.api-sports.io/football/players/44871.png,Missing Fixture,Thigh Injury,Brentford
196156,I. Thiago,https://media.api-sports.io/football/players/196156.png,Missing Fixture,Knee Injury,Brentford
19974,I. Toney,https://media.api-sports.io/football/players/19974.png,Missing Fixture,Coach's decision,Brentford
311157,Matheus Franca,https://media.api-sports.io/football/players/311157.png,Missing Fixture,Muscle Injury,Crystal Palace
67972,C. Gallagher,https://media.api-sports.io/football/players/67972.png,Missing Fixture,Injury,Chelsea
329347,O. Kellyman,https://media.api-sports.io/football/players/329347.png,Missing Fixture,Injury,Chelsea
278133,O. Bobb,https://media.api-sports.io/football/players/278133.png,Missing Fixture,Leg Injury,Manchester City
44,Rodri,https://media.api-sports.io/football/players/44.png,Questionable,Leg Injury,Manchester City
18741,C. Coady,https://media.api-sports.io/football/players/18741.png,Missing Fixture,Thigh Injury,Leicester
1098,P. Daka,https://media.api-sports.io/football/players/1098.png,Missing Fixture,Ankle Injury,Leicester
405905,N. Opoku,https://media.api-sports.io/football/players/405905.png,Questionable,Broken Leg,Leicester
152969,L. Thomas,https://media.api-sports.io/football/players/152969.png,Questionable,Injury,Leicester
18968,Y. Bissouma,https://media.api-sports.io/football/players/18968.png,Missing Fixture,Suspended,Tottenham
18932,F. Forster,https://media.api-sports.io/football/players/18932.png,Missing Fixture,Ankle Injury,Tottenham
18973,S. March,https://media.api-sports.io/football/players/18973.png,Missing Fixture,Knee Injury,Brighton
129058,B. Verbruggen,https://media.api-sports.io/football/players/129058.png,Missing Fixture,Injury,Brighton
46731,P. Estupinan,https://media.api-sports.io/football/players/46731.png,Questionable,Ankle Injury,Brighton
129643,E. Ferguson,https://media.api-sports.io/football/players/129643.png,Questionable,Ankle Injury,Brighton
288006,R. Hojlund,https://media.api-sports.io/football/players/288006.png,Missing Fixture,Muscle Injury,Manchester United
889,V. Lindelof,https://media.api-sports.io/football/players/889.png,Missing Fixture,Injury,Manchester United
37145,T. Malacia,https://media.api-sports.io/football/players/37145.png,Missing Fixture,Knee Injury,Manchester United
891,L. Shaw,https://media.api-sports.io/football/players/891.png,Missing Fixture,Health problems,Manchester United
342970,L. Yoro,https://media.api-sports.io/football/players/342970.png,Missing Fixture,Ankle Injury,Manchester United
311157,Matheus Franca,https://media.api-sports.io/football/players/311157.png,Missing Fixture,Muscle Injury,Crystal Palace
18806,W. Hughes,https://media.api-sports.io/football/players/18806.png,Questionable,Illness,Crystal Palace
18741,C. Coady,https://media.api-sports.io/football/players/18741.png,Missing Fixture,Thigh Injury,Leicester
1098,P. Daka,https://media.api-sports.io/football/players/1098.png,Missing Fixture,Ankle Injury,Leicester
405905,N. Opoku,https://media.api-sports.io/football/players/405905.png,Missing Fixture,Broken Leg,Leicester
152970,J. Stolarczyk,https://media.api-sports.io/football/players/152970.png,Missing Fixture,Ankle Injury,Leicester
152969,L. Thomas,https://media.api-sports.io/football/players/152969.png,Questionable,Injury,Leicester
278133,O. Bobb,https://media.api-sports.io/football/players/278133.png,Missing Fixture,Leg Injury,Manchester City
44,Rodri,https://media.api-sports.io/football/players/44.png,Questionable,Leg Injury,Manchester City
126791,N. Broadhead,https://media.api-sports.io/football/players/126791.png,Missing Fixture,Thigh Injury,Ipswich
20089,W. Burns,https://media.api-sports.io/football/players/20089.png,Missing Fixture,Thigh Injury,Ipswich
138836,H. Clarke,https://media.api-sports.io/football/players/138836.png,Missing Fixture,Achilles Tendon Injury,Ipswich
20167,J. Donacien,https://media.api-sports.io/football/players/20167.png,Missing Fixture,Groin Injury,Ipswich
8794,G. Hirst,https://media.api-sports.io/football/players/8794.png,Missing Fixture,Knee Injury,Ipswich
19130,K. Phillips,https://media.api-sports.io/football/players/19130.png,Missing Fixture,Injury,Ipswich
105971,G. Bazunu,https://media.api-sports.io/football/players/105971.png,Missing Fixture,Achilles Tendon Injury,Southampton
295,A. Lallana,https://media.api-sports.io/football/players/295.png,Questionable,Injury,Southampton
284264,J. Larios,https://media.api-sports.io/football/players/284264.png,Questionable,Lacking Match Fitness,Southampton
45078,R. Stewart,https://media.api-sports.io/football/players/45078.png,Questionable,Injury,Southampton
199837,K. Sulemana,https://media.api-sports.io/football/players/199837.png,Questionable,Ankle Injury,Southampton
275170,Danilo,https://media.api-sports.io/football/players/275170.png,Missing Fixture,Ankle Injury,Nottingham Forest
863,R. Bentancur,https://media.api-sports.io/football/players/863.png,Missing Fixture,Head Injury,Tottenham
18883,D. Solanke,https://media.api-sports.io/football/players/18883.png,Missing Fixture,Ankle Injury,Tottenham
17661,J. Branthwaite,https://media.api-sports.io/football/players/17661.png,Missing Fixture,Groin Injury,Everton
330412,Chermiti,https://media.api-sports.io/football/players/330412.png,Missing Fixture,Ankle Injury,Everton
18758,S. Coleman,https://media.api-sports.io/football/players/18758.png,Missing Fixture,Calf Injury,Everton
895,J. Garner,https://media.api-sports.io/football/players/895.png,Missing Fixture,Calf Injury,Everton
138417,N. Patterson,https://media.api-sports.io/football/players/138417.png,Missing Fixture,Thigh Injury,Everton
894,A. Young,https://media.api-sports.io/football/players/894.png,Missing Fixture,Red Card,Everton
1904,B. Kamara,https://media.api-sports.io/football/players/1904.png,Missing Fixture,Knee Injury,Aston Villa
19179,T. Mings,https://media.api-sports.io/football/players/19179.png,Missing Fixture,Knee Injury,Aston Villa
643,Gabriel Jesus,https://media.api-sports.io/football/players/643.png,Missing Fixture,Groin Injury,Arsenal
1117,K. Tierney,https://media.api-sports.io/football/players/1117.png,Missing Fixture,Muscle Injury,Arsenal
2597,T. Tomiyasu,https://media.api-sports.io/football/players/2597.png,Missing Fixture,Knee Injury,Arsenal
41725,F. Vieira,https://media.api-sports.io/football/players/41725.png,Questionable,Groin Injury,Arsenal
1150,T. Adams,https://media.api-sports.io/football/players/1150.png,Missing Fixture,Back Injury,Bournemouth
18870,D. Brooks,https://media.api-sports.io/football/players/18870.png,Missing Fixture,Shoulder Injury,Bournemouth
47499,E. Unal,https://media.api-sports.io/football/players/47499.png,Missing Fixture,Ankle Injury,Bournemouth
38734,S. Botman,https://media.api-sports.io/football/players/38734.png,Missing Fixture,Knee Injury,Newcastle
18894,J. Lascelles,https://media.api-sports.io/football/players/18894.png,Missing Fixture,Knee Injury,Newcastle
328105,L. Miley,https://media.api-sports.io/football/players/328105.png,Missing Fixture,Back Injury,Newcastle
2806,F. Schar,https://media.api-sports.io/football/players/2806.png,Missing Fixture,Red Card,Newcastle
31146,S. Tonali,https://media.api-sports.io/football/players/31146.png,Missing Fixture,Suspended,Newcastle
138906,J. White,https://media.api-sports.io/football/players/138906.png,Missing Fixture,Injury,Newcastle
2939,C. Wilson,https://media.api-sports.io/football/players/2939.png,Missing Fixture,Back Injury,Newcastle
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
130,N. Semedo,https://media.api-sports.io/football/players/130.png,Missing Fixture,Suspended,Wolves
19362,J. Dasilva,https://media.api-sports.io/football/players/19362.png,Missing Fixture,Knee Injury,Brentford
19346,R. Henry,https://media.api-sports.io/football/players/19346.png,Missing Fixture,Knee Injury,Brentford
44871,A. Hickey,https://media.api-sports.io/football/players/44871.png,Missing Fixture,Thigh Injury,Brentford
196156,I. Thiago,https://media.api-sports.io/football/players/196156.png,Missing Fixture,Knee Injury,Brentford
643,Gabriel Jesus,https://media.api-sports.io/football/players/643.png,Missing Fixture,Groin Injury,Arsenal
47311,M. Merino,https://media.api-sports.io/football/players/47311.png,Missing Fixture,Shoulder Injury,Arsenal
1117,K. Tierney,https://media.api-sports.io/football/players/1117.png,Missing Fixture,Muscle Injury,Arsenal
2597,T. Tomiyasu,https://media.api-sports.io/football/players/2597.png,Missing Fixture,Knee Injury,Arsenal
18973,S. March,https://media.api-sports.io/football/players/18973.png,Missing Fixture,Knee Injury,Brighton
19030,M. O'Riley,https://media.api-sports.io/football/players/19030.png,Missing Fixture,Ankle Injury,Brighton
328225,B. Gruda,https://media.api-sports.io/football/players/328225.png,Questionable,Lacking Match Fitness,Brighton
92993,M. Wieffer,https://media.api-sports.io/football/players/92993.png,Questionable,Lacking Match Fitness,Brighton
19362,J. Dasilva,https://media.api-sports.io/football/players/19362.png,Missing Fixture,Knee Injury,Brentford
19346,R. Henry,https://media.api-sports.io/football/players/19346.png,Missing Fixture,Knee Injury,Brentford
44871,A. Hickey,https://media.api-sports.io/football/players/44871.png,Missing Fixture,Thigh Injury,Brentford
196156,I. Thiago,https://media.api-sports.io/football/players/196156.png,Missing Fixture,Knee Injury,Brentford
105971,G. Bazunu,https://media.api-sports.io/football/players/105971.png,Missing Fixture,Achilles Tendon Injury,Southampton
45078,R. Stewart,https://media.api-sports.io/football/players/45078.png,Missing Fixture,Injury,Southampton
199837,K. Sulemana,https://media.api-sports.io/football/players/199837.png,Questionable,Ankle Injury,Southampton
17661,J. Branthwaite,https://media.api-sports.io/football/players/17661.png,Missing Fixture,Groin Injury,Everton
330412,Chermiti,https://media.api-sports.io/football/players/330412.png,Missing Fixture,Ankle Injury,Everton
138417,N. Patterson,https://media.api-sports.io/football/players/138417.png,Missing Fixture,Thigh Injury,Everton
1150,T. Adams,https://media.api-sports.io/football/players/1150.png,Missing Fixture,Back Injury,Bournemouth
47499,E. Unal,https://media.api-sports.io/football/players/47499.png,Missing Fixture,Ankle Injury,Bournemouth
126791,N. Broadhead,https://media.api-sports.io/football/players/126791.png,Missing Fixture,Thigh Injury,Ipswich
20089,W. Burns,https://media.api-sports.io/football/players/20089.png,Missing Fixture,Thigh Injury,Ipswich
138836,H. Clarke,https://media.api-sports.io/football/players/138836.png,Missing Fixture,Achilles Tendon Injury,Ipswich
20167,J. Donacien,https://media.api-sports.io/football/players/20167.png,Missing Fixture,Groin Injury,Ipswich
8794,G. Hirst,https://media.api-sports.io/football/players/8794.png,Missing Fixture,Knee Injury,Ipswich
1098,P. Daka,https://media.api-sports.io/football/players/1098.png,Missing Fixture,Ankle Injury,Leicester
405905,N. Opoku,https://media.api-sports.io/football/players/405905.png,Missing Fixture,Broken Leg,Leicester
152970,J. Stolarczyk,https://media.api-sports.io/football/players/152970.png,Missing Fixture,Ankle Injury,Leicester
19298,M. Cash,https://media.api-sports.io/football/players/19298.png,Missing Fixture,Thigh Injury,Aston Villa
21090,Diego Carlos,https://media.api-sports.io/football/players/21090.png,Missing Fixture,Injury,Aston Villa
1904,B. Kamara,https://media.api-sports.io/football/players/1904.png,Missing Fixture,Knee Injury,Aston Villa
19179,T. Mings,https://media.api-sports.io/football/players/19179.png,Missing Fixture,Knee Injury,Aston Villa
275170,Danilo,https://media.api-sports.io/football/players/275170.png,Missing Fixture,Ankle Injury,Nottingham Forest
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
157912,B. Traore,https://media.api-sports.io/football/players/157912.png,Questionable,Knee Injury,Wolves
18813,A. Cresswell,https://media.api-sports.io/football/players/18813.png,Missing Fixture,Thigh Injury,West Ham
278133,O. Bobb,https://media.api-sports.io/football/players/278133.png,Missing Fixture,Leg Injury,Manchester City
631,P. Foden,https://media.api-sports.io/football/players/631.png,Questionable,Illness,Manchester City
282125,R. Lavia,https://media.api-sports.io/football/players/282125.png,Questionable,Thigh Injury,Chelsea
311157,Matheus Franca,https://media.api-sports.io/football/players/311157.png,Missing Fixture,Muscle Injury,Crystal Palace
278898,C. Riad,https://media.api-sports.io/football/players/278898.png,Missing Fixture,Knee Injury,Crystal Palace
38734,S. Botman,https://media.api-sports.io/football/players/38734.png,Missing Fixture,Knee Injury,Newcastle
18894,J. Lascelles,https://media.api-sports.io/football/players/18894.png,Missing Fixture,Knee Injury,Newcastle
328105,L. Miley,https://media.api-sports.io/football/players/328105.png,Missing Fixture,Back Injury,Newcastle
2806,F. Schar,https://media.api-sports.io/football/players/2806.png,Missing Fixture,Red Card,Newcastle
2939,C. Wilson,https://media.api-sports.io/football/players/2939.png,Missing Fixture,Back Injury,Newcastle
1463,J. Willock,https://media.api-sports.io/football/players/1463.png,Questionable,Thigh Injury,Newcastle
2413,Richarlison,https://media.api-sports.io/football/players/2413.png,Missing Fixture,Injury,Tottenham
18883,D. Solanke,https://media.api-sports.io/football/players/18883.png,Missing Fixture,Ankle Injury,Tottenham
288006,R. Hojlund,https://media.api-sports.io/football/players/288006.png,Missing Fixture,Muscle Injury,Manchester United
889,V. Lindelof,https://media.api-sports.io/football/players/889.png,Missing Fixture,Injury,Manchester United
37145,T. Malacia,https://media.api-sports.io/football/players/37145.png,Missing Fixture,Knee Injury,Manchester United
19220,M. Mount,https://media.api-sports.io/football/players/19220.png,Missing Fixture,Muscle Injury,Manchester United
891,L. Shaw,https://media.api-sports.io/football/players/891.png,Missing Fixture,Health problems,Manchester United
342970,L. Yoro,https://media.api-sports.io/football/players/342970.png,Missing Fixture,Ankle Injury,Manchester United
30410,F. Chiesa,https://media.api-sports.io/football/players/30410.png,Questionable,Injury,Liverpool
293,C. Jones,https://media.api-sports.io/football/players/293.png,Questionable,Injury,Liverpool
105971,G. Bazunu,https://media.api-sports.io/football/players/105971.png,Missing Fixture,Achilles Tendon Injury,Southampton
199837,K. Sulemana,https://media.api-sports.io/football/players/199837.png,Missing Fixture,Ankle Injury,Southampton
288006,R. Hojlund,https://media.api-sports.io/football/players/288006.png,Missing Fixture,Muscle Injury,Manchester United
889,V. Lindelof,https://media.api-sports.io/football/players/889.png,Missing Fixture,Injury,Manchester United
37145,T. Malacia,https://media.api-sports.io/football/players/37145.png,Missing Fixture,Knee Injury,Manchester United
19220,M. Mount,https://media.api-sports.io/football/players/19220.png,Missing Fixture,Muscle Injury,Manchester United
891,L. Shaw,https://media.api-sports.io/football/players/891.png,Missing Fixture,Health problems,Manchester United
342970,L. Yoro,https://media.api-sports.io/football/players/342970.png,Missing Fixture,Ankle Injury,Manchester United
104,Carlos Vinicius,https://media.api-sports.io/football/players/104.png,Missing Fixture,Injury,Fulham
25391,N. Fullkrug,https://media.api-sports.io/football/players/25391.png,Questionable,Achilles Tendon Injury,West Ham
18973,S. March,https://media.api-sports.io/football/players/18973.png,Missing Fixture,Knee Injury,Brighton
296,J. Milner,https://media.api-sports.io/football/players/296.png,Missing Fixture,Thigh Injury,Brighton
19030,M. O'Riley,https://media.api-sports.io/football/players/19030.png,Missing Fixture,Ankle Injury,Brighton
328225,B. Gruda,https://media.api-sports.io/football/players/328225.png,Questionable,Lacking Match Fitness,Brighton
92993,M. Wieffer,https://media.api-sports.io/football/players/92993.png,Questionable,Lacking Match Fitness,Brighton
126791,N. Broadhead,https://media.api-sports.io/football/players/126791.png,Missing Fixture,Thigh Injury,Ipswich
138836,H. Clarke,https://media.api-sports.io/football/players/138836.png,Missing Fixture,Achilles Tendon Injury,Ipswich
20167,J. Donacien,https://media.api-sports.io/football/players/20167.png,Missing Fixture,Groin Injury,Ipswich
19720,T. Chalobah,https://media.api-sports.io/football/players/19720.png,Missing Fixture,Injury,Crystal Palace
1440,R. Holding,https://media.api-sports.io/football/players/1440.png,Missing Fixture,Lacking Match Fitness,Crystal Palace
311157,Matheus Franca,https://media.api-sports.io/football/players/311157.png,Missing Fixture,Muscle Injury,Crystal Palace
278898,C. Riad,https://media.api-sports.io/football/players/278898.png,Missing Fixture,Knee Injury,Crystal Palace
1098,P. Daka,https://media.api-sports.io/football/players/1098.png,Missing Fixture,Ankle Injury,Leicester
1135,O. Edouard,https://media.api-sports.io/football/players/1135.png,Missing Fixture,Lacking Match Fitness,Leicester
405905,N. Opoku,https://media.api-sports.io/football/players/405905.png,Missing Fixture,Broken Leg,Leicester
152970,J. Stolarczyk,https://media.api-sports.io/football/players/152970.png,Missing Fixture,Ankle Injury,Leicester
19035,H. Elliott,https://media.api-sports.io/football/players/19035.png,Missing Fixture,Broken ankle,Liverpool
30410,F. Chiesa,https://media.api-sports.io/football/players/30410.png,Questionable,Lacking Match Fitness,Liverpool
275170,Danilo,https://media.api-sports.io/football/players/275170.png,Missing Fixture,Ankle Injury,Nottingham Forest
18739,W. Boly,https://media.api-sports.io/football/players/18739.png,Questionable,Calf Injury,Nottingham Forest
22149,I. Sangare,https://media.api-sports.io/football/players/22149.png,Questionable,Lacking Match Fitness,Nottingham Forest
18861,N. Ake,https://media.api-sports.io/football/players/18861.png,Missing Fixture,Muscle Injury,Manchester City
278133,O. Bobb,https://media.api-sports.io/football/players/278133.png,Missing Fixture,Leg Injury,Manchester City
19362,J. Dasilva,https://media.api-sports.io/football/players/19362.png,Missing Fixture,Knee Injury,Brentford
427736,Gustavo Nunes,https://media.api-sports.io/football/players/427736.png,Missing Fixture,Back Injury,Brentford
19346,R. Henry,https://media.api-sports.io/football/players/19346.png,Missing Fixture,Knee Injury,Brentford
44871,A. Hickey,https://media.api-sports.io/football/players/44871.png,Missing Fixture,Thigh Injury,Brentford
47438,M. Jensen,https://media.api-sports.io/football/players/47438.png,Missing Fixture,Knock,Brentford
196156,I. Thiago,https://media.api-sports.io/football/players/196156.png,Missing Fixture,Knee Injury,Brentford
983,L. Bailey,https://media.api-sports.io/football/players/983.png,Missing Fixture,Muscle Injury,Aston Villa
19298,M. Cash,https://media.api-sports.io/football/players/19298.png,Missing Fixture,Thigh Injury,Aston Villa
1904,B. Kamara,https://media.api-sports.io/football/players/1904.png,Missing Fixture,Knee Injury,Aston Villa
19179,T. Mings,https://media.api-sports.io/football/players/19179.png,Missing Fixture,Knee Injury,Aston Villa
17661,J. Branthwaite,https://media.api-sports.io/football/players/17661.png,Missing Fixture,Groin Injury,Everton
138822,A. Broja,https://media.api-sports.io/football/players/138822.png,Missing Fixture,Calf Injury,Everton
330412,Chermiti,https://media.api-sports.io/football/players/330412.png,Missing Fixture,Ankle Injury,Everton
138417,N. Patterson,https://media.api-sports.io/football/players/138417.png,Missing Fixture,Thigh Injury,Everton
18758,S. Coleman,https://media.api-sports.io/football/players/18758.png,Questionable,Calf Injury,Everton
1150,T. Adams,https://media.api-sports.io/football/players/1150.png,Missing Fixture,Back Injury,Bournemouth
2273,K. Arrizabalaga,https://media.api-sports.io/football/players/2273.png,Missing Fixture,Loan agreement,Bournemouth
284797,D. Ouattara,https://media.api-sports.io/football/players/284797.png,Missing Fixture,Ankle Injury,Bournemouth
161907,M. Gusto,https://media.api-sports.io/football/players/161907.png,Missing Fixture,Thigh Injury,Chelsea
19545,R. James,https://media.api-sports.io/football/players/19545.png,Missing Fixture,Muscle Injury,Chelsea
329347,O. Kellyman,https://media.api-sports.io/football/players/329347.png,Missing Fixture,Muscle Injury,Chelsea
282125,R. Lavia,https://media.api-sports.io/football/players/282125.png,Questionable,Thigh Injury,Chelsea
2413,Richarlison,https://media.api-sports.io/football/players/2413.png,Missing Fixture,Injury,Tottenham
18968,Y. Bissouma,https://media.api-sports.io/football/players/18968.png,Questionable,Groin Injury,Tottenham
47311,M. Merino,https://media.api-sports.io/football/players/47311.png,Missing Fixture,Shoulder Injury,Arsenal
37127,M. Odegaard,https://media.api-sports.io/football/players/37127.png,Missing Fixture,Ankle Injury,Arsenal
2937,D. Rice,https://media.api-sports.io/football/players/2937.png,Missing Fixture,Red Card,Arsenal
1117,K. Tierney,https://media.api-sports.io/football/players/1117.png,Missing Fixture,Muscle Injury,Arsenal
2597,T. Tomiyasu,https://media.api-sports.io/football/players/2597.png,Missing Fixture,Knee Injury,Arsenal
157052,R. Calafiori,https://media.api-sports.io/football/players/157052.png,Questionable,Calf Injury,Arsenal
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
157912,B. Traore,https://media.api-sports.io/football/players/157912.png,Questionable,Knee Injury,Wolves
38734,S. Botman,https://media.api-sports.io/football/players/38734.png,Missing Fixture,Knee Injury,Newcastle
18894,J. Lascelles,https://media.api-sports.io/football/players/18894.png,Missing Fixture,Knee Injury,Newcastle
328105,L. Miley,https://media.api-sports.io/football/players/328105.png,Missing Fixture,Back Injury,Newcastle
2939,C. Wilson,https://media.api-sports.io/football/players/2939.png,Missing Fixture,Back Injury,Newcastle
25391,N. Fullkrug,https://media.api-sports.io/football/players/25391.png,Questionable,Achilles Tendon Injury,West Ham
161907,M. Gusto,https://media.api-sports.io/football/players/161907.png,Missing Fixture,Thigh Injury,Chelsea
19545,R. James,https://media.api-sports.io/football/players/19545.png,Missing Fixture,Muscle Injury,Chelsea
329347,O. Kellyman,https://media.api-sports.io/football/players/329347.png,Missing Fixture,Muscle Injury,Chelsea
282125,R. Lavia,https://media.api-sports.io/football/players/282125.png,Questionable,Thigh Injury,Chelsea
19298,M. Cash,https://media.api-sports.io/football/players/19298.png,Missing Fixture,Thigh Injury,Aston Villa
1904,B. Kamara,https://media.api-sports.io/football/players/1904.png,Missing Fixture,Knee Injury,Aston Villa
19179,T. Mings,https://media.api-sports.io/football/players/19179.png,Missing Fixture,Knee Injury,Aston Villa
138931,J. Philogene,https://media.api-sports.io/football/players/138931.png,Missing Fixture,Injury,Aston Villa
380653,L. Chiwome,https://media.api-sports.io/football/players/380653.png,Missing Fixture,Ankle Injury,Wolves
385726,E. Gonzalez,https://media.api-sports.io/football/players/385726.png,Missing Fixture,Knee Injury,Wolves
7722,S. Kalajdzic,https://media.api-sports.io/football/players/7722.png,Missing Fixture,Knee Injury,Wolves
388777,B. Meupiyou,https://media.api-sports.io/football/players/388777.png,Missing Fixture,Injury,Wolves
157912,B. Traore,https://media.api-sports.io/football/players/157912.png,Missing Fixture,Knee Injury,Wolves
41606,Toti,https://media.api-sports.io/football/players/41606.png,Questionable,Thigh Injury,Wolves
104,Carlos Vinicius,https://media.api-sports.io/football/players/104.png,Missing Fixture,Injury,Fulham
38734,S. Botman,https://media.api-sports.io/football/players/38734.png,Missing Fixture,Knee Injury,Newcastle
18894,J. Lascelles,https://media.api-sports.io/football/players/18894.png,Missing Fixture,Knee Injury,Newcastle
328105,L. Miley,https://media.api-sports.io/football/players/328105.png,Missing Fixture,Back Injury,Newcastle
2939,C. Wilson,https://media.api-sports.io/football/players/2939.png,Missing Fixture,Back Injury,Newcastle
1098,P. Daka,https://media.api-sports.io/football/players/1098.png,Missing Fixture,Ankle Injury,Leicester
405905,N. Opoku,https://media.api-sports.io/football/players/405905.png,Missing Fixture,Broken Leg,Leicester
152970,J. Stolarczyk,https://media.api-sports.io/football/players/152970.png,Missing Fixture,Ankle Injury,Leicester
138822,A. Broja,https://media.api-sports.io/football/players/138822.png,Missing Fixture,Calf Injury,Everton
